web-scraper-order,web-scraper-start-url,Data002,Data002-href,Noms,Prix,Adresse,Image-src
"1739062400-656","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-4160771","Mouton Azawat","150 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4160771_uploaded_image1_1680528476.jpg"
"1739062403-657","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4169738","Mouton","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_4708924_uploaded_image1_1713971615.jpg"
"1739062406-658","https://sn.coinafrique.com/categorie/moutons?page=3","Brebis","https://sn.coinafrique.com/annonce/moutons/brebis-4175237","Brebis","75 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4175237_uploaded_image1_1681390037.jpg"
"1739062408-659","https://sn.coinafrique.com/categorie/moutons?page=3","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4177437","Moutons","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4202091_uploaded_image1_1683204935.jpg"
"1739062411-660","https://sn.coinafrique.com/categorie/moutons?page=3","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4192844","Moutons","125 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4465409_uploaded_image1_1700496107.jpg"
"1739062414-661","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4195346","Mouton ladoum","850 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4195346_uploaded_image1_1682806636.jpg"
"1739062416-662","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4196101","Mouton","75 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4252367_uploaded_image1_1686511140.jpg"
"1739062419-663","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4198188","Mouton","800 000 CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_4264167_uploaded_image1_1687307074.jpg"
"1739062421-664","https://sn.coinafrique.com/categorie/moutons?page=3","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4198569","Moutons","240 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_5164450_uploaded_image1_1738427830.jpg"
"1739062423-665","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4198927","Mouton","150 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062426-666","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4200797","Mouton","125 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062429-667","https://sn.coinafrique.com/categorie/moutons?page=3","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4202091","Moutons","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4202091_uploaded_image1_1683204935.jpg"
"1739062431-668","https://sn.coinafrique.com/categorie/moutons?page=3","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4204058","Moutons","180 000 CFA","Matam, Sénégal","https://images.coinafrique.com/thumb_4204058_uploaded_image1_1683299567.jpg"
"1739062434-669","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4206601","Mouton","135 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4465409_uploaded_image1_1700496107.jpg"
"1739062436-670","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4211097","Mouton","270 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4739472_uploaded_image1_1715522415.jpg"
"1739062439-671","https://sn.coinafrique.com/categorie/moutons?page=3","Brebis","https://sn.coinafrique.com/annonce/moutons/brebis-4213425","Brebis","500 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4430520_uploaded_image1_1698276223.jpg"
"1739062442-672","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4220644","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062451-673","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4223482","Mouton","160 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062454-674","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4223484","Mouton","160 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062457-675","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4223486","Mouton","160 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062460-676","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4223524","Mouton","97 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062463-677","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4223526","Mouton","160 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062465-678","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4226905","Mouton","260 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4258464_uploaded_image1_1686868865.jpg"
"1739062468-679","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4227161","Mouton","320 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062470-680","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4228460","Mouton","8 000 000 CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_4264167_uploaded_image1_1687307074.jpg"
"1739062473-681","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4228472","Mouton","800 000 CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_4264167_uploaded_image1_1687307074.jpg"
"1739062475-682","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4229136","Mouton","170 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4787368_uploaded_image1_1717940799.jpg"
"1739062478-683","https://sn.coinafrique.com/categorie/moutons?page=2","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4231235","Moutons","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5144166_uploaded_image1_1737393386.jpg"
"1739062480-684","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4231286","Mouton","380 000 CFA","Fatick, Sénégal","https://images.coinafrique.com/thumb_4236443_uploaded_image1_1685486347.jpg"
"1739062483-685","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4236443","Mouton","500 000 CFA","Fatick, Sénégal","https://images.coinafrique.com/thumb_4236443_uploaded_image1_1685486347.jpg"
"1739062485-686","https://sn.coinafrique.com/categorie/moutons?page=2","Bélier","https://sn.coinafrique.com/annonce/moutons/belier-4237485","Bélier","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4237485_uploaded_image2_1685558172.jpeg"
"1739062488-687","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4237665","Mouton","450 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5081184_uploaded_image1_1733597466.jpg"
"1739062490-688","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4242404","Mouton","250 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062494-689","https://sn.coinafrique.com/categorie/moutons?page=2","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4242585","Moutons","350 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062498-690","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4247736","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062500-691","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4247740","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062503-692","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4247742","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062506-693","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4247744","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062509-694","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-4248460","Mouton Azawat","400 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4265640_uploaded_image1_1687383347.jpg"
"1739062511-695","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4250400","Mouton","165 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5144166_uploaded_image1_1737393386.jpg"
"1739062514-696","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4250864","Mouton","400 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739062516-697","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4251926","Mouton","800 000 CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_4264167_uploaded_image1_1687307074.jpg"
"1739062519-698","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4252068","Mouton","250 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4252068_uploaded_image1_1686495864.jpg"
"1739062522-699","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4252367","Mouton Ladoum","400 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4252367_uploaded_image1_1686511140.jpg"
"1739062524-700","https://sn.coinafrique.com/categorie/moutons?page=2","Bélier","https://sn.coinafrique.com/annonce/moutons/belier-4253138","Bélier","475 000 CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_4253138_uploaded_image1_1686569913.jpg"
"1739062527-701","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4255895","Mouton","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4255895_uploaded_image1_1686736719.jpg"
"1739062530-702","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton azwat","https://sn.coinafrique.com/annonce/moutons/mouton-azwat-4256261","Mouton azwat","250 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4256261_uploaded_image1_1686746544.jpg"
"1739062533-703","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4257202","Mouton","13 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062536-704","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4224488","Mouton","350 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739062538-705","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4258464","Mouton","140 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4258464_uploaded_image1_1686868865.jpg"
"1739062541-706","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4259471","Mouton","135 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062543-707","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4259601","Mouton","700 CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_4264167_uploaded_image1_1687307074.jpg"
"1739062546-708","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4259620","Mouton","250 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4787368_uploaded_image1_1717940799.jpg"
"1739062549-709","https://sn.coinafrique.com/categorie/moutons?page=2","Mouron","https://sn.coinafrique.com/annonce/moutons/mouron-4260033","Mouron","400 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4260033_uploaded_image1_1687006073.jpg"
"1739062552-710","https://sn.coinafrique.com/categorie/moutons?page=2","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4260282","Moutons","500 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4789672_uploaded_image1_1718065178.jpg"
"1739062555-711","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4260472","Mouton","115 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062557-712","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4260583","Mouton","400 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4266947_uploaded_image1_1687456034.jpg"
"1739062560-713","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4260735","Mouton","130 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062562-714","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4261058","Mouton","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4261058_uploaded_image2_1687100799.jpeg"
"1739062567-715","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4261323","Mouton","145 CFA","Diourbel, Sénégal","https://images.coinafrique.com/thumb_4748231_uploaded_image1_1715934057.jpg"
"1739062569-716","https://sn.coinafrique.com/categorie/moutons?page=2","Bélier","https://sn.coinafrique.com/annonce/moutons/belier-4261540","Bélier","500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4261540_uploaded_image1_1687133074.jpg"
"1739062572-717","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4263512","Mouton","350 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062574-718","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4264167","Mouton","Prix sur demande","Louga, Sénégal","https://images.coinafrique.com/thumb_4264167_uploaded_image1_1687307074.jpg"
"1739062576-719","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-4265640","Mouton Azawat","400 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4265640_uploaded_image1_1687383347.jpg"
"1739062579-720","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4265763","Mouton","90 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739062582-721","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4265814","Mouton Ladoum","750 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4719240_uploaded_image1_1714554654.jpg"
"1739062584-722","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4266788","Mouton","850 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4787368_uploaded_image1_1717940799.jpg"
"1739062587-723","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4266947","Mouton ladoum","320 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4266947_uploaded_image1_1687456034.jpg"
"1739062589-724","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4267338","Mouton","250 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4267338_uploaded_image1_1687474078.jpg"
"1739062592-725","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4271944","Mouton","325 000 CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_4757844_uploaded_image1_1716459279.jpg"
"1739062594-726","https://sn.coinafrique.com/categorie/moutons?page=2","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4272303","Moutons","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062597-727","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Tabaski","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-4272920","Mouton Tabaski","165 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4272920_uploaded_image1_1687908925.jpg"
"1739062599-728","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4273458","Mouton","235 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4787368_uploaded_image1_1717940799.jpg"
"1739062603-729","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4249782","Mouton","Prix sur demande","Pikine, Sénégal","https://images.coinafrique.com/thumb_4465409_uploaded_image1_1700496107.jpg"
"1739062608-730","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4277689","Mouton","420 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4739472_uploaded_image1_1715522415.jpg"
"1739062614-731","https://sn.coinafrique.com/categorie/moutons?page=2","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4286897","Moutons","350 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4791149_uploaded_image1_1718136046.jpg"
"1739062619-732","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4290166","Mouton ladoum","650 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4290166_uploaded_image1_1689087261.jpg"
"1739062622-733","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4295855","Mouton Ladoum","500 000 CFA","Kaffrine, Sénégal","https://images.coinafrique.com/thumb_4295855_uploaded_image1_1689444388.jpg"
"1739062625-734","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4263820","Mouton","295 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739062629-735","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4263826","Mouton","265 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739062631-736","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4263827","Mouton","250 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739062634-737","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4296534","Mouton","350 000 CFA","Lac rose, Sénégal","https://images.coinafrique.com/thumb_4372450_uploaded_image1_1694450195.jpg"
"1739062638-738","https://sn.coinafrique.com/categorie/moutons?page=2","Brebis","https://sn.coinafrique.com/annonce/moutons/brebis-4312063","Brebis","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_4600147_uploaded_image1_1708304604.jpg"
"1739062641-739","https://sn.coinafrique.com/categorie/moutons?page=2","Brebis","https://sn.coinafrique.com/annonce/moutons/brebis-4324447","Brebis","160 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4324447_uploaded_image1_1691332476.jpg"
"1739062644-740","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4324452","Mouton","300 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062648-741","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4331406","Mouton","650 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4708924_uploaded_image1_1713971615.jpg"
"1739062651-742","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4332510","Mouton","135 000 CFA","Lac rose, Sénégal","https://images.coinafrique.com/thumb_4372450_uploaded_image1_1694450195.jpg"
"1739062654-743","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4372450","Mouton","250 000 CFA","Lac rose, Sénégal","https://images.coinafrique.com/thumb_4372450_uploaded_image1_1694450195.jpg"
"1739062657-744","https://sn.coinafrique.com/categorie/moutons?page=2","Femelle Ladoum","https://sn.coinafrique.com/annonce/moutons/femelle-ladoum-4384585","Femelle Ladoum","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4384585_uploaded_image1_1695244150.jpg"
"1739062661-745","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Brebis","https://sn.coinafrique.com/annonce/moutons/mouton-brebis-4423962","Mouton Brebis","700 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4423962_uploaded_image1_1697827433.jpg"
"1739062664-746","https://sn.coinafrique.com/categorie/moutons?page=2","Brebis","https://sn.coinafrique.com/annonce/moutons/brebis-4430520","Brebis","700 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4430520_uploaded_image1_1698276223.jpg"
"1739062668-747","https://sn.coinafrique.com/categorie/moutons?page=2","Femelle Ladoum","https://sn.coinafrique.com/annonce/moutons/femelle-ladoum-4437187","Femelle Ladoum","750 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739062671-748","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4438670","Mouton","130 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062673-749","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4438677","Mouton Ladoum","300 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5114763_uploaded_image1_1735745896.jpg"
"1739062676-750","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4438683","Mouton Ladoum","300 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5114763_uploaded_image1_1735745896.jpg"
"1739062678-751","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4444713","Mouton Ladoum","1 000 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931367_uploaded_image1_1725633697.jpg"
"1739062681-752","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4449743","Mouton","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4791149_uploaded_image1_1718136046.jpg"
"1739062683-753","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4465409","Mouton Ladoum","300 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4465409_uploaded_image1_1700496107.jpg"
"1739062686-754","https://sn.coinafrique.com/categorie/moutons?page=2","Bélier","https://sn.coinafrique.com/annonce/moutons/belier-4484443","Bélier","160 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4788927_uploaded_image1_1718028874.jpg"
"1739062688-755","https://sn.coinafrique.com/categorie/moutons?page=2","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4501360","Moutons","500 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4787368_uploaded_image1_1717940799.jpg"
"1739062691-756","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4530463","Mouton","250 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4708924_uploaded_image1_1713971615.jpg"
"1739062698-757","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4536120","Mouton","200 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739062700-758","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Ladoum métisse","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-metisse-4574584","Mouton Ladoum métisse","175 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4574584_uploaded_image1_1706868441.jpg"
